Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
hip_left,0.0482202667478069,0.0149236040706997,-0.0126952492105056,0,0,0,0.103656460782127,5.37332443343182E-05,-3.73684181703913E-06,7.89194649489695E-08,5.19334121909366E-05,6.87955303943165E-07,3.61094595036532E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hip_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hip_left.STL,,hip_left-1,Origin_hiplift_left,Axis_hiplift_left,hiplift_left,continuous,0.019122224555896,-0.092473099962267,0.000141587585576669,0,0,0,pelvis,0.00318166875776669,-0.000873185656814284,-0.999994557250551,,,,,,,,,,,,
hipconnector_left,0.0122386354363036,-0.0264557601026715,0.000767465560812863,0,0,0,0.0981806273443171,3.15504894859472E-05,2.71198029685869E-06,7.09075991175421E-07,4.36150264565542E-05,-3.23657367334987E-11,4.30103392528053E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hipconnector_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hipconnector_left.STL,,hipconnector_left-1,Origin_hiprotate_left,Axis_hiprotate_left,hiprotate_left,continuous,0.0529429001442858,-0.000729806779775743,0.00261072658997315,-0.253588773784534,1.56749146050578,-0.267412246753153,hip_left,0,1,0,,,,,,,,,,,,
thigh_left,-0.017114981361205,-0.138908791929622,0.00274562360315379,0,0,0,0.142851789201077,0.000228991248728177,-2.98414781160843E-05,2.79775648380797E-06,7.89254107603698E-05,1.68238771890882E-05,0.000240573868609888,0,0,0,0,0,0,package://Humanoid_URDF/meshes/thigh_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/thigh_left.STL,,thigh_left-1,Origin_thighlift_left,Axis_thighlift_left,thighlift_left,continuous,0.000500000000000063,-0.0327999999999748,0,0,-1.57079059652822,0.000829123459538498,hipconnector_left,0.999999999983582,0,0,,,,,,,,,,,,
shin_left,-0.00568690985239755,-0.129948753254452,-0.019309409280155,0,0,0,0.12398492270113,0.000548784354325764,3.03035901236561E-05,-3.66068834680411E-08,9.1200851721569E-05,-1.51345938688725E-06,0.000541858949807221,0,0,0,0,0,0,package://Humanoid_URDF/meshes/shin_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/shin_left.STL,,shin_left-1,Origin_knee_left,Axis_knee_left,knee_left,continuous,0,-0.188399801770421,0,0.00691110859723705,1.5707905963926,0.00691110859735401,thigh_left,0,0,1,,,,,,,,,,,,
foot_left,0.0195834252305614,-0.0247884668122113,-0.0194250481415162,0,0,0,0.0536841660105612,8.6992338119121E-05,-1.14756120425044E-06,-3.35555117134211E-06,9.69019465142011E-05,-5.72279707922248E-06,2.23789533595802E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/foot_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/foot_left.STL,,foot_left-1,Origin_ankle_left,Axis_ankle_left,ankle_left,continuous,0,-0.221800000000001,0,3.1415926133912,1.57079059652822,3.14159261339088,shin_left,0.999999999983582,0,0,,,,,,,,,,,,
hip_right,-0.0477072114991736,0.0162496372736688,-0.0130054798900397,0,0,0,0.103656860321305,5.39384585784611E-05,3.67704061988683E-06,5.70818774619375E-08,5.17284818848451E-05,7.11480710691364E-07,3.61093404286723E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hip_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hip_right.STL,,hip_right-1,Origin_hiplift_right,Axis_hiplift_right,hiplift_right,continuous,-0.022873549166337,-0.0918925828429866,0,0,0,0,pelvis,0.00318166875776891,-0.000873185656814283,-0.999994557250551,,,,,,,,,,,,
hipconnector_right,0.0122386354373823,-0.026455743110385,-0.000767448637744014,0,0,0,0.0981806273474271,3.15504894867472E-05,2.71198369744652E-06,-7.09112083059436E-07,4.36150264591726E-05,-3.23672111272548E-11,4.30103392546373E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hipconnector_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/hipconnector_right.STL,,hipconnector_right-1,Origin_hiprotate_right,Axis_hiprotate_right,hiprotate_right,continuous,-0.0529584381884904,0.000734070667063103,0.00227236102342254,-0.253588773784397,1.56749146050571,-0.267412246752986,hip_right,0,1,0,,,,,,,,,,,,
thigh_right,-0.00274047368333732,-0.138887150501031,0.0171104240981929,0,0,0,0.142933420733459,0.000240683074662723,-1.68110978936013E-05,2.79230255990898E-06,7.89589029227484E-05,2.98408031047487E-05,0.000229112267062655,0,0,0,0,0,0,package://Humanoid_URDF/meshes/thigh_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/thigh_right.STL,,thigh_right-1,Origin_thighlift_right,Axis_thighlift_right,thighlift_right,continuous,0.000499999999999813,-0.032800000000001,0,0,0,0.000829164875814153,hipconnector_right,0,0,1,,,,,,,,,,,,
shin_right,-0.00568768834797584,-0.12994042684311,0.0193159045224857,0,0,0,0.124019519788088,0.000548776478005362,3.03048597099845E-05,4.19537686793874E-08,9.12209152878271E-05,1.46094240608916E-06,0.000541863018268745,0,0,0,0,0,0,package://Humanoid_URDF/meshes/shin_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/shin_right.STL,,shin_right-1,Origin_knee_right,Axis_knee_right,knee_right,continuous,0,-0.188399801770423,0,0,0,0,thigh_right,0,0,1,,,,,,,,,,,,
foot_right,0.019482449548878,-0.024788016171463,0.0194066863662911,0,0,0,0.0536716360354024,8.70063087597856E-05,-1.1487289768594E-06,3.35586322446243E-06,9.69150205867708E-05,5.72339513869573E-06,2.23817478048718E-05,0,0,0,0,0,0,package://Humanoid_URDF/meshes/foot_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF/meshes/foot_right.STL,,foot_right-1,Origin_ankle_right,Axis_ankle_right,ankle_right,continuous,0,-0.221800000000001,0,0,-1.57079059652822,0,shin_right,0.999999999983582,0,0,,,,,,,,,,,,
