Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
forearm_right,0.0101931575477226,-0.000244283982770786,0.00509798701513962,0,0,0,0.150300432289377,3.59406813189228E-05,-3.39689110086633E-07,-1.14915773240395E-06,5.13423905569095E-05,5.26170731114639E-08,4.74202069974423E-05,0,0,0,0,0,0,package://ava2/meshes/forearm_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ava2/meshes/forearm_right.STL,,mirrored-ARM_V3_Assembly-1/Mirrorherkulex_0601-4;mirrored-ARM_V3_Assembly-1/MirrorPart9^mirrored-ARM_V3_Assembly-2;mirrored-ARM_V3_Assembly-1/MirrorPart6^mirrored-ARM_V3_Assembly-2;mirrored-ARM_V3_Assembly-1/herkulex_0201-5,Origin_elbow_right,Axis_elbow_right,elbow_right,fixed,0.108181033891431,0.024199999999934,-0.0593342557565269,-1.5707963267949,0.266912354008724,0,bicep_right,0,0,0,,,,,,,,,,,,
wrist_right,0.0167527050147577,-4.07423573235005E-06,0.0105096554378538,0,0,0,0.0358643168523759,4.50562758365512E-06,-5.90064849733656E-10,-1.00968651915289E-07,7.59654692338334E-06,-6.49973304182738E-12,6.71245954698566E-06,0,0,0,0,0,0,package://ava2/meshes/wrist_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ava2/meshes/wrist_right.STL,,mirrored-ARM_V3_Assembly-1/MirrorPart10^mirrored-ARM_V3_Assembly-2;mirrored-ARM_V3_Assembly-1/Mirrorherkulex_0201-5,Origin_wristspin_right,Axis_wristspin_right,wristspin_right,fixed,0.11038,-0.0107,0,1.5707963267949,0,3.14159265358979,forearm_right,0,0,0,,,,,,,,,,,,
hand_right,5.82869592403792E-05,0.00542751948734937,-0.00057792904883805,0,0,0,0.0198788582824736,7.15929812047821E-06,1.35118259486841E-08,-9.88373804417173E-09,5.02026041890338E-06,2.91426278592707E-07,5.44465226124912E-06,0,0,0,0,0,0,package://ava2/meshes/hand_right.STL,0.752941176470588,0.752941176470588,1,1,0,0,0,0,0,0,package://ava2/meshes/hand_right.STL,,mirrored-ARM_V3_Assembly-1/Wrist Servo Mount-2,Origin_handcurl_right,Axis_handcurl_right,handcurl_right,fixed,-0.0252040713263239,0.000523479401451142,0.010791518127165,-0.0171604054433481,0,1.55819288423683,wrist_right,0,0,0,,,,,,,,,,,,
waist,-3.44737193930245E-08,0.0455143551632032,0.0470503088429638,0,0,0,0.0611615094926185,0.000114716253669831,1.78378124506896E-10,1.51429838381831E-10,0.00011028221072173,-6.66883762005127E-06,4.69040065079021E-05,0,0,0,0,0,0,package://ava2/meshes/waist.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/waist.STL,,ChestRotate-1,Origin_chestturn,Axis_chestturn,chestturn,fixed,0.0893000000000402,0.0856804124827968,-0.218555010710356,1.5707963267949,0,0,chest,0,0,0,,,,,,,,,,,,
abdominals,0.0164049074953908,-0.000190059855701294,0.00156630945195313,0,0,0,0.353477688976877,0.000118795190471966,-1.37080676858931E-06,2.86474298663313E-06,0.000154913295146832,1.81295119546179E-08,0.000137703841230337,0,0,0,0,0,0,package://ava2/meshes/abdominals.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/abdominals.STL,,MotorMountsChest-1;herkulex_0601-12;herkulex_0601-11,Origin_waistlean,Axis_waistlean,waistlean,fixed,0,0,0.0458,0,0,1.57079632679492,waist,0,0,0,,,,,,,,,,,,
pelvis,-0.0188548563896087,0.0217693623643311,-0.0191394575224399,0,0,0,0.351826948011236,0.000109850249433242,1.76629044847244E-06,-4.6318355218214E-07,0.000157686407508128,-3.86686839974976E-07,0.000140344073604005,0,0,0,0,0,0,package://ava2/meshes/pelvis.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ava2/meshes/pelvis.STL,,Pelvis Connector-4;herkulex_0601-2;herkulex_0601-1,Origin_abdominalcrunch,Axis_abdominalcrunch,abdominalcrunch,fixed,-0.0921999997187021,0.0215999999851954,0.030999999718674,0,0,-3.14159265358979,abdominals,0,0,0,,,,,,,,,,,,
hip_left,-0.0159417174254301,-0.0507406124063652,-0.00010711127525052,0,0,0,0.178323461736544,7.48278218990528E-05,-4.3029179486272E-06,2.15197259672846E-06,8.36514220919766E-05,1.34593544337266E-06,5.32447036141796E-05,0,0,0,0,0,0,package://ava2/meshes/hip_left.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/hip_left.STL,,MirrorThigh Lift-4;herkulex_0601-3,Origin_hiplift_left,Axis_hiplift_left,hiplift_left,fixed,0,0.0432004617004451,-0.0197999999999746,3.14159265358979,0,0,pelvis,0,0,0,,,,,,,,,,,,
hipconnector_left,0.00115186989144328,-0.000393539966964507,-0.0271334002481186,0,0,0,0.169598324229684,7.23851064084519E-05,1.35087296252822E-10,-2.46451034412283E-07,5.76100467337817E-05,1.36541757636038E-06,4.31561547578367E-05,0,0,0,0,0,0,package://ava2/meshes/hipconnector_left.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/hipconnector_left.STL,,Thigh Spin-4;herkulex_0601-5,Origin_hiprotate_left,Axis_hiprotate_left,hiprotate_left,fixed,0.0337999999999986,-0.052955999999967,-0.0273626927695556,3.14159265358979,0,3.14159265358977,hip_left,0,0,0,,,,,,,,,,,,
thigh_left,0.00570500117778008,0.0662245721865313,-1.78324659896173E-07,0,0,0,0.373973684430428,0.00023113832100164,-1.39502461288549E-05,-1.79874225086353E-09,0.000118273958944788,-1.69543916019184E-09,0.000274294457820887,0,0,0,0,0,0,package://ava2/meshes/thigh_left.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/thigh_left.STL,,thigh-v2-shell-master-1;herkulex_0601-13,Origin_thighlift_left,Axis_thighlift_left,thighlift_left,fixed,-0.18200046170042,0.0191289708184052,-0.0126211927695132,0,0,-1.57079632679492,hipconnector_left,0,0,0,,,,,,,,,,,,
shin_left,0.00175149458975965,0.0464735662881752,0.00103519363696609,0,0,0,0.20596589381705,0.000459218476394825,-3.14702476062068E-06,1.12910649032356E-07,7.7796945897455E-05,2.09971232538523E-06,0.000471028145448972,0,0,0,0,0,0,package://ava2/meshes/shin_left.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/shin_left.STL,,Mirrorcalf-v2-2,Origin_knee_left,Axis_knee_left,knee_left,fixed,-0.000500000000063366,-0.11,0,0,0,0,thigh_left,0,0,0,,,,,,,,,,,,
foot_left,0.0259724293604465,0.000227025781361717,0.0121157555573002,0,0,0,0.0853987779456404,0.000103659471526009,2.02708906805129E-07,-5.02759872423636E-06,9.41792602289391E-05,2.02312762259854E-06,2.57794482332539E-05,0,0,0,0,0,0,package://ava2/meshes/foot_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ava2/meshes/foot_left.STL,,herkulex_0201-1;Foot Motor Flipped-1;Rubber Sole-2,Origin_ankle_left,Axis_ankle_left,ankle_left,fixed,0,-0.0990000000000002,0,0,0,-1.57079632679487,shin_left,0,0,0,,,,,,,,,,,,
hip_right,-0.0159417912085335,-0.0507404517829446,0.00010736738086747,0,0,0,0.178325355992848,7.48309288491028E-05,-4.30389437422349E-06,-2.15169248766049E-06,8.36532003806944E-05,-1.3457221095528E-06,5.3247771231748E-05,0,0,0,0,0,0,package://ava2/meshes/hip_right.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/hip_right.STL,,Thigh Lift-2;herkulex_0601-4,Origin_hiplift_right,Axis_hiplift_right,hiplift_right,fixed,0,0,-0.019800000000028,0,0,0,pelvis,0,0,0,,,,,,,,,,,,
hipconnector_right,0.00115228000041723,0.000393632471576632,-0.0271334089655197,0,0,0,0.169598376961271,7.23851093814726E-05,1.33129767399089E-10,-2.46477126380563E-07,5.76100522497188E-05,-1.36480065156192E-06,4.3156155649986E-05,0,0,0,0,0,0,package://ava2/meshes/hipconnector_right.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/hipconnector_right.STL,,Thigh Spin-3;herkulex_0601-6,Origin_hiprotate_right,Axis_hiprotate_right,hiprotate_right,fixed,0.0338000000000001,-0.0529560000000338,0.0273626927694245,0,0,3.14159265358979,hip_right,0,0,0,,,,,,,,,,,,
thigh_right,0.00570500076533588,0.0662245608767523,-1.79078782823472E-07,0,0,0,0.37397370421226,0.000231138331356517,-1.39502413429721E-05,-1.79501363505465E-09,0.000118273965950942,-1.69955281933079E-09,0.000274294467848483,0,0,0,0,0,0,package://ava2/meshes/thigh_right.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/thigh_right.STL,,thigh-v2-shell-master-2;herkulex_0601-18,Origin_thighlift_right,Axis_thighlift_right,thighlift_right,fixed,-0.182,-0.0191289708165422,-0.0126211927694661,-3.14159265358979,0,1.5707963267949,hipconnector_right,0,0,0,,,,,,,,,,,,
shin_right,0.00175149368225936,0.0464734390157467,-0.00103517344322589,0,0,0,0.205965279252637,0.000459214985065459,-3.14615927497258E-06,-1.13171326286473E-07,7.77964799040596E-05,-2.10037051186985E-06,0.000471024559747256,0,0,0,0,0,0,package://ava2/meshes/shin_right.STL,1,1,1,1,0,0,0,0,0,0,package://ava2/meshes/shin_right.STL,,calf-v2-1,Origin_knee_right,Axis_knee_right,knee_right,fixed,-0.000499999999930008,-0.11,0,0,0,0,thigh_right,0,0,0,,,,,,,,,,,,
foot_right,0.0259708244889956,0.00022907698171986,-0.0121181524602845,0,0,0,0.0853737511932987,0.000103653185924476,2.02096328260795E-07,5.02476589434534E-06,9.41784482253186E-05,-2.02397648304992E-06,2.57815530348235E-05,0,0,0,0,0,0,package://ava2/meshes/foot_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://ava2/meshes/foot_right.STL,,herkulex_0201-3;MirrorFoot Motor Flipped-2;Rubber Sole-1,Origin_ankle_right,Axis_ankle_right,ankle_right,fixed,0,-0.099,0,0,0,-1.57079632679487,shin_right,0,0,0,,,,,,,,,,,,
