Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
bicep_right,0.000120840050215801,-0.0767949641379226,0.00444226354427806,0,0,0,0.145739112705213,7.0476807793333E-05,5.61714009935366E-08,-5.73424715931162E-09,3.48834328932938E-05,2.73128855492095E-06,8.67046405929377E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/bicep_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/bicep_right.STL,,bicep_right-1,Origin_biceplift_right,Axis_biceplift_right,biceplift_right,revolute,-0.055601,0,0,0,0,0,shoulder_right,0,0,1,0,0,-1.9199,0,,,,,,,,
elbow_right,0.00101158384201447,-0.0390365429562165,-0.0109932153031413,0,0,0,0.0697003946438699,2.39361976751456E-05,3.51399398173787E-07,5.2557452648875E-08,1.53466417627746E-05,-1.14914807694619E-06,1.36572035667433E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/elbow_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/elbow_right.STL,,elbow_right-1,Origin_elbow_right,Axis_elbow_right,elbow_right,revolute,0,-0.1033,0.0063,0,0,0,bicep_right,1,0,0,0,0,0,1.5708,,,,,,,,
forearm_right,0.00014806,-0.031147,-4.0804E-06,0,0,0,0.035864,6.7125E-06,1.0097E-07,1.8493E-12,4.5056E-06,-5.9777E-10,7.5966E-06,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/forearm_right.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/forearm_right.STL,,forearm_right-1,Origin_wristspin_right,Axis_wristspin_right,wristspin_right,revolute,0,-0.06238,0,0,0,0,elbow_right,0,1,0,0,0,-1.5708,1.5708,,,,,,,,
hand_right,0.000402226658976892,-0.0678977111981909,-0.00117614021842142,0,0,0,0.109497135798019,2.83983780470224E-05,-1.42228889201603E-06,1.30763572374015E-08,2.376034773421E-05,-1.47516257736643E-06,2.80325662015897E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hand_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hand_right.STL,,hand_right-3,Origin_handcurl_right,Axis_handcurl_right,handcurl_right,revolute,0,-0.0479,0,-3.1416,0,3.1416,forearm_right,1,0,0,0,0,-0.17453,1.1345,,,,,,,,
gripper_right,-0.0063878,-0.019788,-0.011079,0,0,0,0.005109,2.7041E-06,-2.5463E-07,8.442E-09,1.7787E-06,-2.3431E-07,1.1729E-06,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/gripper_right.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/gripper_right.STL,,gripper_right-2,Origin_gripper_right,Axis_gripper_right,gripper_right,revolute,-4.9999E-05,-0.11159,-0.0015564,0.076707,1.0186E-05,-0.00073032,hand_right,0,0.062719,0.99803,0,0,0,0,,,,,,,,
waist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/waist.STL,1,1,1,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/waist.STL,,waist-1,Origin_chestturn,Axis_chestturn,chestturn,revolute,0.064282,0.0096761,-0.13441,1.5708,0,0,chest,0,1,0,0,0,-0.17453,0.17453,,,,,,,,
abdominals,0.00017467,0.017677,-0.021992,0,0,0,0.19591,9.4917E-05,6.9673E-07,-1.795E-08,7.8254E-05,3.4969E-06,7.7878E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/abdominals.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/abdominals.STL,,abdominal_motors-1,Origin_waistlean,Axis_waistlean,waistlean,revolute,0,-0.06899,-0.0039,0,0,0,waist,0,0,1,0,0,-0.087266,0.087266,,,,,,,,
pelvis,0.00030581,-0.070059,-0.011445,0,0,0,0.19461,9.1829E-05,-1.7663E-06,-3.8727E-07,6.9681E-05,-8.852E-07,8.6887E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/pelvis.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/pelvis.STL,,pelvis-1,Origin_abdominalcrunch,Axis_abdominalcrunch,abdominalcrunch,revolute,0,0,0,0,0,0,abdominals,1,0,0,0,0,-0.34907,0.087266,,,,,,,,
hip_left,0.0490258828792946,0.0160663120640049,-0.0120744845668055,0,0,0,0.0995250123742131,5.05544531504473E-05,-4.26036408100061E-06,1.33259890630963E-06,4.78936757211644E-05,1.47016122823771E-06,3.30349316334802E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hip_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hip_left.STL,,hiplift_left-1,Origin_hiplift_left,Axis_hiplift_left,hiplift_left,revolute,0.0216,-0.0922,0,0,0,0,pelvis,0,0,1,0,0,-0.17453,0.069813,,,,,,,,
hipconnector_left,0.00037172,-0.024521,-0.014279,0,0,0,0.090886,3.0846E-05,-8.4126E-11,-6.914E-07,3.94E-05,-2.4402E-07,2.3046E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hipconnector_left.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hipconnector_left.STL,,hiprotate_left-1,Origin_hiprotate_left,Axis_hiprotate_left,hiprotate_left,revolute,0.052956,-0.00715,0.0024415,0,0,0,hip_left,0,1,0,0,0,-0.17453,0.43633,,,,,,,,
thigh_left,-0.014568,-0.13593,-5.6719E-07,0,0,0,0.13738,0.00014808,-1.6314E-05,-1.6094E-09,5.582E-05,-1.7382E-09,0.00017102,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/thigh_left.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/thigh_left.STL,,thigh_left-1,Origin_thighlift_left,Axis_thighlift_left,thighlift_left,revolute,0,-0.02665,0,0,0,0,hipconnector_left,1,0,0,0,0,-0.95993,1.1345,,,,,,,,
shin_left,-0.0160007669286902,-0.089824748659872,0.00220656134574289,0,0,0,0.0956498712976374,0.000422592493372737,-3.87929159852981E-06,1.12413264783226E-07,5.30015520086441E-05,2.07894546768644E-06,0.00042698761346969,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/shin_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/shin_left.STL,,calf_left-1,Origin_knee_left,Axis_knee_left,knee_left,revolute,0,-0.182,0,0,0,0,thigh_left,1,0,0,0,0,-0.087266,0.7854,,,,,,,,
foot_left,-0.0191018153116421,-0.0259472980169032,0.0120981967931709,0,0,0,0.0849888195956285,9.35123895078049E-05,-2.01745900444785E-07,2.0085889288361E-06,0.000102901461666747,4.9778361129882E-06,2.56222626860108E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/foot_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/foot_left.STL,,foot_left-1,Origin_ankle_left,Axis_ankle_left,ankle_left,revolute,0,-0.209,0,0,0,0,shin_left,1,0,0,0,0,-0.13963,0.17453,,,,,,,,
hip_right,-0.0490256483910013,0.0160664399123556,-0.0120740376271399,0,0,0,0.099526861773354,5.05561981186044E-05,4.26123277702086E-06,-1.3324036996886E-06,4.7896737772178E-05,1.46988554660311E-06,3.30379614617406E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hip_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hip_right.STL,,hiplift_right-1,Origin_hiplift_right,Axis_hiplift_right,hiplift_right,revolute,-0.0216,-0.0922,0,0,0,0,pelvis,0,0,1,0,0,-0.17453,0.069813,,,,,,,,
hipconnector_right,-0.0003719,-0.024521,-0.014279,0,0,0,0.090886,3.0847E-05,-8.5465E-11,6.9077E-07,3.94E-05,-2.4404E-07,2.3046E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hipconnector_right.STL,0.79216,0.81961,0.93333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/hipconnector_right.STL,,hiprotate_right-1,Origin_hiprotate_right,Axis_hiprotate_right,hiprotate_right,revolute,-0.052956,-0.00715,0.0024415,0,0,0,hip_right,0,1,0,0,0,-0.17453,0.43633,,,,,,,,
thigh_right,0.0145675307097098,-0.13592908742535,5.67046100694371E-07,0,0,0,0.137378549813852,0.000148080710594481,1.63141676618334E-05,-1.60963115540098E-09,5.58195496398305E-05,1.73735073089833E-09,0.000171021233842108,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/thigh_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/thigh_right.STL,,thigh_right-1,Origin_thighlift_right,Axis_thighlift_right,thighlift_right,revolute,0,-0.02665,0,0,0,0,hipconnector_right,1,0,0,0,0,-0.95993,1.1345,,,,,,,,
shin_right,0.0160007613300091,-0.0898251749231913,0.00220651770704535,0,0,0,0.0956492394604091,0.000422588993728413,3.8784394402564E-06,-1.12681392596928E-07,5.30010832206694E-05,2.0795961157331E-06,0.000426984033194668,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/shin_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/shin_right.STL,,calf_right-1,Origin_knee_right,Axis_knee_right,knee_right,revolute,0,-0.182,0,0,0,0,thigh_right,1,0,0,0,0,-0.087266,0.7854,,,,,,,,
foot_right,0.0190997525257981,-0.0259456985628999,0.0121005938841384,0,0,0,0.0849640823908864,9.35115490728545E-05,2.01149506050065E-07,-2.00939605183583E-06,0.000102895238673037,4.97500516325306E-06,2.56243580518019E-05,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/foot_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Balancing_URDF_fixmesh/meshes/foot_right.STL,,foot_right-1,Origin_ankle_right,Axis_ankle_right,ankle_right,revolute,0,-0.209,0,0,0,0,shin_right,1,0,0,0,0,-0.13963,0.17453,,,,,,,,
