Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
waist,0.000117597341554631,-0.0630824442184826,-0.0308939812115211,0,0,0,0.0660513453042764,9.53240911067881E-05,-2.53426221641146E-08,1.56181924393336E-07,8.74553462675325E-05,-5.92321206802051E-06,4.13003867898186E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/waist.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/waist.STL,,waist-1,Origin_chestturn,Axis_chestturn,chestturn,continuous,0,-0.049950000195054,-0.0402,1.5707963267949,0,0.00319374778567617,chest,0,1,0,,,,,,,,,,,,
abdominals,0.000470653039976887,0.0148277505883262,-0.0199471136741657,0,0,0,0.172498731191252,6.52718629079631E-05,4.30442527549229E-07,-2.07127368093938E-08,4.49367564150136E-05,-6.99875582820981E-07,6.87218759440106E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/abdominals.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/abdominals.STL,,abdominals-1,Origin_waistlean,Axis_waistlean,waistlean,continuous,1.21362209539193E-05,-0.125447500859276,-0.00379998061996927,0,0,0,waist,0.00319374235629444,0,-0.999994899991876,,,,,,,,,,,,
pelvis,-0.00168691625570723,-0.0690728884711128,-0.0117207926430746,0,0,0,0.195140256815313,8.65130992317669E-05,-2.8351843347828E-07,3.01023074253879E-08,6.61037080146025E-05,4.19460540487611E-07,7.89320170767993E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/pelvis.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/pelvis.STL,,pelvis-1,Origin_abdominalcrunch,Axis_abdominalcrunch,abdominalcrunch,continuous,0,0,0,4.41399543709926E-05,0,0,abdominals,0.999899374338857,-0.0138218361733384,0.0031934372641918,,,,,,,,,,,,
hip_left,0.0482202667478069,0.0149236040706997,-0.0126952492105056,0,0,0,0.103656460782127,5.37332443343182E-05,-3.73684181703912E-06,7.8919464948957E-08,5.19334121909367E-05,6.87955303943174E-07,3.61094595036532E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hip_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hip_left.STL,,hip_left-1,Origin_hiplift_left,Axis_hiplift_left,hiplift_left,continuous,0.019122224555896,-0.092473099962267,0.000141587585576669,0,0,0,pelvis,0.00318166875776669,-0.000873185656814284,-0.999994557250551,,,,,,,,,,,,
hipconnector_left,0.0122386354363036,-0.0264557601026715,0.000767465560812877,0,0,0,0.098180627344317,3.15504894859472E-05,2.71198029685869E-06,7.09075991175421E-07,4.36150264565542E-05,-3.2365736734346E-11,4.30103392528053E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hipconnector_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hipconnector_left.STL,,hipconnector_left-1,Origin_hiprotate_left,Axis_hiprotate_left,hiprotate_left,continuous,0.0529429001442858,-0.000729806779775743,0.00261072658997315,-0.253588773784534,1.56749146050578,-0.267412246753153,hip_left,0,1,0,,,,,,,,,,,,
thigh_left,-0.017114981361205,-0.138908791929622,0.0027456236031538,0,0,0,0.142851789201078,0.000228991248728178,-2.98414781160845E-05,2.79775648380903E-06,7.89254107603716E-05,1.68238771890881E-05,0.000240573868609889,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/thigh_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/thigh_left.STL,,thigh_left-1,Origin_thighlift_left,Axis_thighlift_left,thighlift_left,continuous,0.000500000000000063,-0.0327999999999748,0,0,-1.57079059652822,0.000829123459538498,hipconnector_left,0.999999999983582,0,0,,,,,,,,,,,,
shin_left,-0.00568690985239751,-0.129948753254452,-0.019309409280155,0,0,0,0.12398492270113,0.000548784354325763,3.03035901236561E-05,-3.66068834682566E-08,9.12008517215693E-05,-1.51345938688718E-06,0.000541858949807221,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/shin_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/shin_left.STL,,shin_left-1,Origin_knee_left,Axis_knee_left,knee_left,continuous,0,-0.188399801770421,0,0.00691110859723705,1.5707905963926,0.00691110859735401,thigh_left,0,0,1,,,,,,,,,,,,
foot_left,0.0195834252305617,-0.0247884668122115,-0.0194250481415164,0,0,0,0.0536841660105607,8.69923381191195E-05,-1.14756120425037E-06,-3.35555117134224E-06,9.69019465142022E-05,-5.72279707922255E-06,2.23789533595783E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/foot_left.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/foot_left.STL,,foot_left-1,Origin_ankle_left,Axis_ankle_left,ankle_left,continuous,0,-0.221800000000001,0,3.1415926133912,1.57079059652822,3.14159261339088,shin_left,0.999999999983582,0,0,,,,,,,,,,,,
hip_right,-0.0477072114991736,0.0162496372736688,-0.0130054798900397,0,0,0,0.103656860321305,5.39384585784611E-05,3.67704061988683E-06,5.70818774619399E-08,5.17284818848451E-05,7.11480710691372E-07,3.61093404286723E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hip_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hip_right.STL,,hip_right-1,Origin_hiplift_right,Axis_hiplift_right,hiplift_right,continuous,-0.022873549166337,-0.0918925828429866,0,0,0,0,pelvis,0.00318166875776891,-0.000873185656814283,-0.999994557250551,,,,,,,,,,,,
hipconnector_right,0.0122386354373823,-0.026455743110385,-0.000767448637744,0,0,0,0.0981806273474271,3.15504894867472E-05,2.71198369744652E-06,-7.09112083059437E-07,4.36150264591726E-05,-3.23672111257729E-11,4.30103392546373E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hipconnector_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/hipconnector_right.STL,,hipconnector_right-1,Origin_hiprotate_right,Axis_hiprotate_right,hiprotate_right,continuous,-0.0529584381884904,0.000734070667063103,0.00227236102342254,-0.253588773784397,1.56749146050571,-0.267412246752986,hip_right,0,1,0,,,,,,,,,,,,
thigh_right,-0.00274047368333731,-0.138887150501031,0.0171104240981929,0,0,0,0.142933420733459,0.000240683074662723,-1.68110978936014E-05,2.79230255990899E-06,7.89589029227483E-05,2.98408031047486E-05,0.000229112267062655,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/thigh_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/thigh_right.STL,,thigh_right-1,Origin_thighlift_right,Axis_thighlift_right,thighlift_right,continuous,0.000499999999999813,-0.032800000000001,0,0,0,0.000829164875814153,hipconnector_right,0,0,1,,,,,,,,,,,,
shin_right,-0.00568768834797605,-0.12994042684311,0.019315904522486,0,0,0,0.124019519788089,0.000548776478005372,3.03048597099826E-05,4.19537686798834E-08,9.12209152878283E-05,1.46094240609128E-06,0.000541863018268755,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/shin_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/shin_right.STL,,shin_right-1,Origin_knee_right,Axis_knee_right,knee_right,continuous,0,-0.188399801770423,0,0,0,0,thigh_right,0,0,1,,,,,,,,,,,,
foot_right,0.019482449450635,-0.0247880162553125,0.0194066848642081,0,0,0,0.0536716345586328,8.70063035779759E-05,-1.14872899182708E-06,3.35586354107958E-06,9.69150153991092E-05,5.72339506524179E-06,2.23817477746405E-05,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/foot_right.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Humanoid_URDF_9-10/meshes/foot_right.STL,,foot_right-1,Origin_ankle_right,Axis_ankle_right,ankle_right,continuous,0,-0.221800000000001,0,0,-1.57079059652822,0,shin_right,0.999999999983582,0,0,,,,,,,,,,,,
